157.578 25.1078 178.524 168.692 1 0 0 0 0 0 0
157.292 25.078 177.401 168.319 1 0 0 0 0 0 0
157.925 24.5214 177.716 168.99 1 0 0 0 0 0 0
156.205 24.3308 177.782 168.861 1 0 0 0 0 0 0
156.777 23.4704 177.692 168.95 1 0 0 0 0 0 0
156.166 22.4668 176.903 168.839 1 0 0 0 0 0 0
156.227 21.8304 177.395 169.017 1 0 0 0 0 0 0
154.846 22.8307 176.287 168.379 1 0 0 0 0 0 0
154.091 22.4765 177.056 168.868 1 0 0 0 0 0 0
155.674 21.2401 178.025 169.36 1 0 0 0 0 0 0
156.48 20.3368 177.17 169.366 1 0 0 0 0 0 0
158.9 18.1741 175.946 168.162 1 0 0 0 0 0 0
159.342 18.2939 175.605 168.393 1 0 0 0 0 0 0
160.624 16.9313 175.851 168.213 1 0 0 0 0 0 0
159.75 16.9121 175.904 167.985 1 0 0 0 0 0 0
160.304 14.682 175.531 168.237 1 0 0 0 0 0 0
157.772 13.3189 175.774 169.336 1 0 0 0 0 0 0
162.05 11.3151 175.658 169.211 1 0 0 0 0 0 0
162.362 10.6495 175.336 169.124 1 0 0 0 0 0 0
162.033 8.90297 177.178 171.026 1 0 0 0 0 0 0
162.492 7.49364 174.489 170.751 1 0 0 0 0 0 0
161.855 7.34981 176.342 171.738 1 0 0 0 0 0 0
160.96 6.99471 175.429 171.88 1 0 0 0 0 0 0
161.209 6.64304 176.432 171.97 1 0 0 0 0 0 0
164.212 4.17806 175.245 171.823 1 0 0 0 0 0 0
164.349 4.2766 176.054 173.517 1 0 0 0 0 0 0
163.045 4.40606 172.283 171.754 1 0 0 0 0 0 0
164.828 4.0817 172.337 171.193 1 0 0 0 0 0 0
164.618 4.53742 173.162 171.426 1 0 0 0 0 0 0
164.376 4.6134 174.135 171.397 1 0 0 0 0 0 0
165.388 4.27557 174.272 172.06 1 0 0 0 0 0 0
166.032 4.43633 177.628 173.576 1 0 0 0 0 0 0
166.42 4.37404 178.108 173.593 1 0 0 0 0 0 0
162.197 7.27672 176.866 173.323 1 0 0 0 0 0 0
162.477 7.00124 176.708 173.235 1 0 0 0 0 0 0
164.526 6.79838 176.569 173.157 1 0 0 0 0 0 0
164.506 7.03839 177.188 173.052 1 0 0 0 0 0 0
164.467 7.7098 176.985 173.202 1 0 0 0 0 0 0
165.775 7.52217 178.039 173.564 1 0 0 0 0 0 0
165.924 8.70907 177.836 173.047 1 0 0 0 0 0 0
167.692 8.51819 177.592 173.71 1 0 0 0 0 0 0
164.049 24.1407 179.735 172.676 1 0 0 0 0 0 0
163.294 23.8623 179.992 172.532 1 0 0 0 0 0 0
162.708 24.0285 179.87 172.728 1 0 0 0 0 0 0
163.548 23.8551 179.703 172.731 1 0 0 0 0 0 0
162.363 23.2715 179.974 172.289 1 0 0 0 0 0 0
163.157 22.0066 179.837 172.144 1 0 0 0 0 0 0
161.234 22.594 179.639 171.958 1 0 0 0 0 0 0
162.233 21.854 179.85 171.828 1 0 0 0 0 0 0
160.953 21.3779 179.891 171.747 1 0 0 0 0 0 0
160.897 19.8964 180.016 172.234 1 0 0 0 0 0 0
159.52 19.9126 179.498 172.285 1 0 0 0 0 0 0
157.782 19.3337 179.153 172.004 1 0 0 0 0 0 0
157.643 18.6245 178.762 171.793 1 0 0 0 0 0 0
158.008 17.4231 178.472 171.671 1 0 0 0 0 0 0
156.57 17.6397 178.782 171.835 1 0 0 0 0 0 0
157.849 15.9553 178.671 172.11 1 0 0 0 0 0 0
160.876 12.7555 178.458 172.175 1 0 0 0 0 0 0
159.474 12.963 179.328 171.869 1 0 0 0 0 0 0
158.029 12.7912 179.536 171.999 1 0 0 0 0 0 0
157.66 11.5205 179.15 172.104 1 0 0 0 0 0 0
157.131 11.703 179.306 172.295 1 0 0 0 0 0 0
156.716 11.7001 179.572 172.735 1 0 0 0 0 0 0
157.316 11.8991 179.857 172.51 1 0 0 0 0 0 0
157.203 12.0183 179.922 172.407 1 0 0 0 0 0 0
157.195 12.1155 179.807 172.228 1 0 0 0 0 0 0
157.738 11.3727 179.584 172.222 1 0 0 0 0 0 0
157.204 12.6713 179.438 171.699 1 0 0 0 0 0 0
157.178 12.1742 177.85 171.063 1 0 0 0 0 0 0
157.179 12.7432 179.779 172.328 1 0 0 0 0 0 0
160.826 13.008 178.43 171.894 1 0 0 0 0 0 0
159.622 13.9184 179.649 172.608 1 0 0 0 0 0 0
161.142 14.2272 179.094 172.343 1 0 0 0 0 0 0
161.256 15.5154 178.403 171.821 1 0 0 0 0 0 0
160.691 17.1326 178.449 171.581 1 0 0 0 0 0 0
159.145 17.9873 177.86 171.19 1 0 0 0 0 0 0
160.155 18.7567 178.228 171.184 1 0 0 0 0 0 0
161.068 18.7998 177.959 170.989 1 0 0 0 0 0 0
163.191 19.4251 178.47 171.012 1 0 0 0 0 0 0
162.641 20.4216 177.602 169.879 1 0 0 0 0 0 0
163.9 22.4653 177.954 169.492 1 0 0 0 0 0 0
162.784 23.753 178.044 169.423 1 0 0 0 0 0 0
163.345 25.0516 178.409 169.625 1 0 0 0 0 0 0
164.638 26.5379 178.404 168.784 1 0 0 0 0 0 0
166.282 26.8644 178.201 168.678 1 0 0 0 0 0 0
166.804 26.5609 177.839 168.441 1 0 0 0 0 0 0
166.091 27.157 178.077 168.775 1 0 0 0 0 0 0
165.83 27.7554 177.703 168.001 1 0 0 0 0 0 0
165.112 27.0847 177.722 168.706 1 0 0 0 0 0 0
165.384 27.6796 177.77 168.992 1 0 0 0 0 0 0
164.107 27.3207 178.015 168.96 1 0 0 0 0 0 0
162.816 27.1132 178.737 169.032 1 0 0 0 0 0 0
163.034 26.5046 178.998 169.165 1 0 0 0 0 0 0
161.462 25.778 179.131 169.166 1 0 0 0 0 0 0
159.476 26.0838 177.105 168.017 1 0 0 0 0 0 0
159.025 25.7645 179.083 169.183 1 0 0 0 0 0 0
155.793 27.6415 179.381 168.832 1 0 0 0 0 0 0
156.507 26.738 179.538 168.792 1 0 0 0 0 0 0
135.526 27.8569 175.607 168.686 1 0 0 0 0 0 0
134.923 28.85 175.864 168.491 1 0 0 0 0 0 0
135.173 29.9841 176.407 168.022 1 0 0 0 0 0 0
135.187 32.0772 175.887 168.552 1 0 0 0 0 0 0
134.248 32.7161 176.519 168.622 1 0 0 0 0 0 0
134.223 35.303 177.044 168.181 1 0 0 0 0 0 0
134.408 36.7228 178.618 169.698 1 0 0 0 0 0 0
135.127 36.0515 178.909 169.882 1 0 0 0 0 0 0
134.673 37.0734 178.32 169.372 1 0 0 0 0 0 0
133.088 39.7009 179.889 169.313 1 0 0 0 0 0 0
135.469 37.5461 178.712 167.829 1 0 0 0 0 0 0
137.363 36.5022 179.118 167.921 1 0 0 0 0 0 0
135.353 37.4588 179.842 167.663 1 0 0 0 0 0 0
133.881 36.8918 180.059 168.075 1 0 0 0 0 0 0
135.106 34.7687 180.028 168.395 1 0 0 0 0 0 0
135.216 34.4191 178.371 168.075 1 0 0 0 0 0 0
135.821 33.6976 176.733 167.585 1 0 0 0 0 0 0
141.61 24.568 178.443 167.454 1 0 0 0 0 0 0
141.249 24.7236 178.598 167.568 1 0 0 0 0 0 0
141.246 25.3399 178.634 167.481 1 0 0 0 0 0 0
140.57 25.701 178.408 167.399 1 0 0 0 0 0 0
141.163 24.9706 178.035 167.15 1 0 0 0 0 0 0
139.505 26.1783 178.822 167.651 1 0 0 0 0 0 0
139.862 25.9278 178.895 167.723 1 0 0 0 0 0 0
142.039 25.8763 177.599 166.596 1 0 0 0 0 0 0
140.929 27.1231 175.749 166.623 1 0 0 0 0 0 0
138.845 29.8955 176.984 167.739 1 0 0 0 0 0 0
138.014 31.245 178.976 167.852 1 0 0 0 0 0 0
137.229 32.3863 179.535 168.134 1 0 0 0 0 0 0
138.442 32.5069 177.755 167.945 1 0 0 0 0 0 0
139.442 32.467 177.521 167.777 1 0 0 0 0 0 0
143.312 33.0383 176.322 167.06 1 0 0 0 0 0 0
144.45 33.8362 174.65 167.136 1 0 0 0 0 0 0
144.643 33.6009 174.888 167.895 1 0 0 0 0 0 0
145.232 33.3829 173.208 166.769 1 0 0 0 0 0 0
153.288 37.0392 175.231 166.402 1 0 0 0 0 0 0
152.941 36.5518 175.71 166.124 1 0 0 0 0 0 0
154.188 36.3157 175.472 164.962 1 0 0 0 0 0 0
153.529 35.8612 175.599 165.042 1 0 0 0 0 0 0
151.616 33.9679 174.318 164.643 1 0 0 0 0 0 0
150.124 34.0404 174.582 165.063 1 0 0 0 0 0 0
149.682 33.5792 174.661 165.221 1 0 0 0 0 0 0
147.444 33.0327 173.676 164.603 1 0 0 0 0 0 0
150.567 29.8132 173.055 164.28 1 0 0 0 0 0 0
151.91 28.9202 173.809 164.425 1 0 0 0 0 0 0
154.488 26.3721 177.813 167.437 1 0 0 0 0 0 0
154.52 26.4342 178.129 167.698 1 0 0 0 0 0 0
153.088 24.7376 176.253 167.383 1 0 0 0 0 0 0
152.876 23.3844 176.318 169.015 1 0 0 0 0 0 0
151.291 24.1599 176.198 169.228 1 0 0 0 0 0 0
150.807 24.3723 176.562 169.487 1 0 0 0 0 0 0
150.61 24.0163 176.436 169.474 1 0 0 0 0 0 0
149.286 21.712 175.902 170.055 1 0 0 0 0 0 0
148.767 22.7435 176.453 170.728 1 0 0 0 0 0 0
147.693 21.2526 178.211 171.755 1 0 0 0 0 0 0
146.485 21.3315 179.195 172.491 1 0 0 0 0 0 0
143.861 23.0122 176.813 171.845 1 0 0 0 0 0 0
144.446 22.8152 178.224 172.245 1 0 0 0 0 0 0
143.932 22.1002 176.103 171.726 1 0 0 0 0 0 0
143.564 22.5008 176.584 171.622 1 0 0 0 0 0 0
142.316 22.6223 175.002 170.827 1 0 0 0 0 0 0
142.016 23.0512 174.85 170.478 1 0 0 0 0 0 0
141.774 23.3495 175.918 170.492 1 0 0 0 0 0 0
142.529 22.5571 175.838 169.86 1 0 0 0 0 0 0
142.302 22.3664 175.774 170.194 1 0 0 0 0 0 0
141.869 21.5626 175.361 170.443 1 0 0 0 0 0 0
139.155 24.6934 175.226 170.582 1 0 0 0 0 0 0
139.483 24.548 176.496 171.92 1 0 0 0 0 0 0
140.312 24.134 175.727 171.602 1 0 0 0 0 0 0
140.159 24.5167 173.989 170.884 1 0 0 0 0 0 0
138.549 25.5367 178.318 173.089 1 0 0 0 0 0 0
136.905 25.6323 178.159 173.193 1 0 0 0 0 0 0
135.692 27.0122 178.869 173.741 1 0 0 0 0 0 0
137.077 26.66 178.349 173.277 1 0 0 0 0 0 0
136.968 27.6794 178.524 172.699 1 0 0 0 0 0 0
138.677 26.4612 177.992 172.754 1 0 0 0 0 0 0
130.266 30.8008 175.831 173.066 1 0 0 0 0 0 0
131.861 31.1065 169.329 167.801 1 0 0 0 0 0 0
135.842 30.2817 165.413 164.699 1 0 0 0 0 0 0
144.913 25.8091 167.057 165.351 1 0 0 0 0 0 0
145.123 24.9968 168.522 166.55 1 0 0 0 0 0 0
145.242 24.5572 166.262 166.069 1 0 0 0 0 0 0
143.99 24.5675 165.498 165.497 1 0 0 0 0 0 0
144.613 22.9631 164.643 166.004 1 0 0 0 0 0 0
143.154 22.3758 162.701 166.416 1 0 0 0 0 0 0
143.073 21.3422 164.558 167.481 1 0 0 0 0 0 0
142.246 21.5455 164.535 167.709 1 0 0 0 0 0 0
142.715 20.1051 164.542 168.318 1 0 0 0 0 0 0
143.241 18.7998 164.294 168.543 1 0 0 0 0 0 0
142.819 18.559 164.41 168.5 1 0 0 0 0 0 0
144.008 17.8913 164.823 168.437 1 0 0 0 0 0 0
144.104 17.5754 164.738 168.746 1 0 0 0 0 0 0
142.789 18.1155 164.62 169.045 1 0 0 0 0 0 0
142.843 18.564 165.606 170.025 1 0 0 0 0 0 0
138.009 20.8334 164.325 169.241 1 0 0 0 0 0 0
140.034 19.7559 151.753 159.138 1 0 0 0 0 0 0
138.119 22.0944 146.014 154.64 1 0 0 0 0 0 0
138.237 21.4671 142.116 151.519 1 0 0 0 0 0 0
140.296 20.9019 143.072 152.701 1 0 0 0 0 0 0
139.642 21.2769 141.973 151.909 1 0 0 0 0 0 0
140.432 21.7789 141.594 150.745 1 0 0 0 0 0 0
144.959 19.7114 142.592 151.217 1 0 0 0 0 0 0
145.682 20.1158 143.604 151.777 1 0 0 0 0 0 0
143.322 21.9157 144.785 152.65 1 0 0 0 0 0 0
145.173 21.16 144.593 152.359 1 0 0 0 0 0 0
141.976 23.0379 145.918 153.514 1 0 0 0 0 0 0
139.932 23.2013 145.777 153.842 1 0 0 0 0 0 0
139.582 23.3467 146.81 153.845 1 0 0 0 0 0 0
140.747 23.5326 147.167 153.72 1 0 0 0 0 0 0
139.199 26.3553 148.194 154.683 1 0 0 0 0 0 0
141.758 25.3863 157.056 160.56 1 0 0 0 0 0 0
142.304 25.9886 163.762 164.98 1 0 0 0 0 0 0
141.893 26.61 166.144 166.483 1 0 0 0 0 0 0
144.345 26.3334 164.552 165.401 1 0 0 0 0 0 0
143.939 26.7996 164.374 165.835 1 0 0 0 0 0 0
144.583 26.2649 167.272 166.899 1 0 0 0 0 0 0
145.025 25.5799 167.269 167.469 1 0 0 0 0 0 0
146.134 26.0065 166.639 167.979 1 0 0 0 0 0 0
147.398 25.4985 167.767 168.3 1 0 0 0 0 0 0
148.627 25.2441 165.565 168.025 1 0 0 0 0 0 0
149.957 25.6459 165.38 168.938 1 0 0 0 0 0 0
149.823 26.0076 165.576 169.193 1 0 0 0 0 0 0
151.904 26.0043 165.701 169.399 1 0 0 0 0 0 0
152.588 26.5682 165.792 169.647 1 0 0 0 0 0 0
153.872 25.7005 164.863 168.778 1 0 0 0 0 0 0
154.354 25.4918 164.939 169.151 1 0 0 0 0 0 0
152.909 25.3262 165.227 168.823 1 0 0 0 0 0 0
151.784 26.9379 166.294 169.434 1 0 0 0 0 0 0
150.298 26.6739 166.026 169.333 1 0 0 0 0 0 0
152.176 24.7879 166.063 169.971 1 0 0 0 0 0 0
150.852 25.0867 167.367 171.159 1 0 0 0 0 0 0
151.227 23.88 167.565 171.058 1 0 0 0 0 0 0
150.868 23.0223 168.255 171.241 1 0 0 0 0 0 0
149.996 21.8095 168.305 171.268 1 0 0 0 0 0 0
143.727 28.3291 165.863 168.173 1 0 0 0 0 0 0
143.823 28.8371 166.354 167.911 1 0 0 0 0 0 0
146.479 28.064 164.544 167.089 1 0 0 0 0 0 0
147.065 27.6668 166.479 167.251 1 0 0 0 0 0 0
149.244 27.8534 166.343 167.286 1 0 0 0 0 0 0
148.643 28.7911 165.988 167.077 1 0 0 0 0 0 0
147.722 28.4768 166.084 168.095 1 0 0 0 0 0 0
147.329 28.9579 167.085 168.53 1 0 0 0 0 0 0
147.865 28.4482 166.861 168.361 1 0 0 0 0 0 0
147.46 29.2981 167.516 168.424 1 0 0 0 0 0 0
149.553 27.7211 166.74 167.42 1 0 0 0 0 0 0
149.209 28.115 166.094 167.533 1 0 0 0 0 0 0
146.622 28.516 165.488 167.955 1 0 0 0 0 0 0
146.357 27.5723 166.196 168.17 1 0 0 0 0 0 0
146.997 28.0923 166.648 167.974 1 0 0 0 0 0 0
143.001 28.8935 167.526 169.472 1 0 0 0 0 0 0
142.221 29.1458 167.376 169.054 1 0 0 0 0 0 0
142.465 27.4771 166.621 168.369 1 0 0 0 0 0 0
140.057 26.4172 166.785 169.024 1 0 0 0 0 0 0
137.359 25.7604 166.391 168.815 1 0 0 0 0 0 0
141.676 22.7827 166.73 169.077 1 0 0 0 0 0 0
142.994 21.1308 166.769 168.666 1 0 0 0 0 0 0
143.437 20.4441 166.903 168.808 1 0 0 0 0 0 0
142.683 19.9185 167.792 168.99 1 0 0 0 0 0 0
140.756 19.3335 167.155 169.167 1 0 0 0 0 0 0
139.203 19.3526 167.201 169.528 1 0 0 0 0 0 0
139.469 18.9541 165.374 168.833 1 0 0 0 0 0 0
139.09 19.0906 166.43 169.728 1 0 0 0 0 0 0
139.556 19.0343 165.461 169.097 1 0 0 0 0 0 0
140.471 20.0634 165.281 169.677 1 0 0 0 0 0 0
142.821 19.1309 164.805 168.866 1 0 0 0 0 0 0
143.069 19.0662 165.377 169.577 1 0 0 0 0 0 0
144.862 19.5873 166.362 169.999 1 0 0 0 0 0 0
142.153 21.9399 165.233 170.122 1 0 0 0 0 0 0
144.509 21.298 165.523 170.51 1 0 0 0 0 0 0
144.151 22.2517 164.272 169.778 1 0 0 0 0 0 0
142.761 24.2601 162.266 168.972 1 0 0 0 0 0 0
144.151 25.0842 162.595 169.189 1 0 0 0 0 0 0
146.14 25.4406 161.597 168.603 1 0 0 0 0 0 0
144.227 26.3325 161.758 168.755 1 0 0 0 0 0 0
144.278 26.9174 163.739 168.336 1 0 0 0 0 0 0
144.588 27.74 165.083 169.167 1 0 0 0 0 0 0
145.52 27.3604 165.542 169.439 1 0 0 0 0 0 0
147.377 27.3109 166.608 169.177 1 0 0 0 0 0 0
147.705 30.1821 163.775 165.564 1 0 0 0 0 0 0
149.817 30.3351 171.29 169.383 1 0 0 0 0 0 0
150.112 30.2122 174.549 170.515 1 0 0 0 0 0 0
149.959 31.1008 176.567 170.158 1 0 0 0 0 0 0
150.241 30.8862 176.926 169.954 1 0 0 0 0 0 0
151.261 30.6105 176.613 169.859 1 0 0 0 0 0 0
151.801 30.1786 176.359 169.57 1 0 0 0 0 0 0
151.814 29.9794 176.342 169.585 1 0 0 0 0 0 0
150.307 29.8652 176.936 169.973 1 0 0 0 0 0 0
150.797 28.872 175.956 169.399 1 0 0 0 0 0 0
149.325 29.306 176.3 169.659 1 0 0 0 0 0 0
149.363 29.0453 176.73 169.985 1 0 0 0 0 0 0
148.144 29.7879 177.065 169.835 1 0 0 0 0 0 0
150.07 28.5356 174.857 169.592 1 0 0 0 0 0 0
147.207 29.4421 176.422 169.705 1 0 0 0 0 0 0
146.572 29.3467 175.313 170.169 1 0 0 0 0 0 0
147.605 28.5485 173.695 169.928 1 0 0 0 0 0 0
145.86 28.367 174.499 170.146 1 0 0 0 0 0 0
146.5 27.1675 176.105 169.705 1 0 0 0 0 0 0
146.191 27.4256 174.596 170.431 1 0 0 0 0 0 0
143.422 27.7641 175.651 171.027 1 0 0 0 0 0 0
142.986 27.4026 177.628 171.543 1 0 0 0 0 0 0
140.441 27.1524 178.875 171.705 1 0 0 0 0 0 0
141.637 26.6844 178.163 171.529 1 0 0 0 0 0 0
141.503 27.4542 178.761 171.437 1 0 0 0 0 0 0
141.977 26.6822 178.512 171.082 1 0 0 0 0 0 0
143.678 25.8106 179.837 171.165 1 0 0 0 0 0 0
143.84 25.8726 179.3 171.359 1 0 0 0 0 0 0
145.319 25.4283 179.235 170.715 1 0 0 0 0 0 0
145.488 26.3157 177.318 170.226 1 0 0 0 0 0 0
145.001 25.7567 179.227 171.588 1 0 0 0 0 0 0
143.673 26.3399 178.52 170.985 1 0 0 0 0 0 0
144.431 26.382 178.25 170.967 1 0 0 0 0 0 0
144.213 26.8455 177.723 170.721 1 0 0 0 0 0 0
144.437 27.283 178.102 170.912 1 0 0 0 0 0 0
146.407 27.7034 177.636 170.516 1 0 0 0 0 0 0
145.415 28.7074 178.152 170.993 1 0 0 0 0 0 0
147.327 28.8814 177.926 170.126 1 0 0 0 0 0 0
147.333 29.6357 177.928 170.037 1 0 0 0 0 0 0
147.025 32.161 178.253 170.36 1 0 0 0 0 0 0
148.254 31.9001 178.32 170.407 1 0 0 0 0 0 0
148.981 31.7018 178.686 170.695 1 0 0 0 0 0 0
150.418 31.0763 178.441 170.945 1 0 0 0 0 0 0
151.478 31.3288 178.287 170.843 1 0 0 0 0 0 0
150.499 33.1942 178.699 171.092 1 0 0 0 0 0 0
151.395 32.3581 177.357 171.799 1 0 0 0 0 0 0
152.158 32.1868 177.957 171.246 1 0 0 0 0 0 0
152.575 33.3179 179.256 172.453 1 0 0 0 0 0 0
151.497 32.5826 178.439 172.44 1 0 0 0 0 0 0
151.564 33.3624 178.913 173.228 1 0 0 0 0 0 0
150.685 31.7598 179.027 173.733 1 0 0 0 0 0 0
150.782 30.9332 178.564 173.309 1 0 0 0 0 0 0
152.49 29.8809 178.947 173.519 1 0 0 0 0 0 0
153.721 28.4023 177.98 172.672 1 0 0 0 0 0 0
150.783 28.4445 178.033 172.681 1 0 0 0 0 0 0
152.621 25.6399 177.636 171.933 1 0 0 0 0 0 0
149.238 26.9038 176.154 171.031 1 0 0 0 0 0 0
148.081 25.9577 175.271 169.927 1 0 0 0 0 0 0
145.564 25.8426 175.348 170.063 1 0 0 0 0 0 0
143.221 25.6926 177.315 170.666 1 0 0 0 0 0 0
143.011 26.2065 176.343 170.932 1 0 0 0 0 0 0
142.427 25.3046 177.557 170.318 1 0 0 0 0 0 0
142.525 24.5679 177.489 170.02 1 0 0 0 0 0 0
147.934 21.3916 175.758 170.143 1 0 0 0 0 0 0
146.643 22.1232 176.986 170.044 1 0 0 0 0 0 0
148.188 21.1405 177.064 170.108 1 0 0 0 0 0 0
145.442 21.4721 176.981 170.292 1 0 0 0 0 0 0
145.392 22.2081 175.949 170.799 1 0 0 0 0 0 0
144.47 22.1971 177.038 170.519 1 0 0 0 0 0 0
143.82 22.5842 176.968 170.6 1 0 0 0 0 0 0
144.897 22.2043 177.298 170.391 1 0 0 0 0 0 0
143.688 22.6829 176.308 170.094 1 0 0 0 0 0 0
143.616 23.396 175.485 170.406 1 0 0 0 0 0 0
143.163 23.6667 175.65 170.969 1 0 0 0 0 0 0
145.312 24.3639 174.341 170.611 1 0 0 0 0 0 0
145.696 24.4499 174.509 171.115 1 0 0 0 0 0 0
145.981 24.358 174.807 170.654 1 0 0 0 0 0 0
147.145 24.4854 174.917 171.008 1 0 0 0 0 0 0
149.227 25.032 175.173 170.385 1 0 0 0 0 0 0
148.882 26.3174 175.354 169.925 1 0 0 0 0 0 0
144.913 28.1324 176.66 170.354 1 0 0 0 0 0 0
144.752 28.1199 176.557 170.276 1 0 0 0 0 0 0
150.084 27.4099 177.091 170.773 1 0 0 0 0 0 0
148.336 28.496 176.672 170.719 1 0 0 0 0 0 0
147.5 29.2282 175.348 170.253 1 0 0 0 0 0 0
144.469 31.2243 174.422 169.906 1 0 0 0 0 0 0
148.412 30.2501 171.647 168.372 1 0 0 0 0 0 0
147.676 31.4952 172.61 168.271 1 0 0 0 0 0 0
147.558 31.6741 173.288 168.421 1 0 0 0 0 0 0
147.913 32.1832 173.794 168.194 1 0 0 0 0 0 0
150.859 31.0651 175.189 167.858 1 0 0 0 0 0 0
147.476 32.5161 175.18 167.795 1 0 0 0 0 0 0
147.604 33.6939 175.669 167.681 1 0 0 0 0 0 0
149.253 34.2578 176.125 167.92 1 0 0 0 0 0 0
149.845 33.9509 174.944 167.16 1 0 0 0 0 0 0
149.953 33.8916 175.678 167.56 1 0 0 0 0 0 0
150.621 34.4982 178.348 168.791 1 0 0 0 0 0 0
150.476 34.2194 176.722 168.652 1 0 0 0 0 0 0
151.313 33.6128 175.796 169.448 1 0 0 0 0 0 0
