175.811 100.179 143.827 100.529 1 0 0 0 0
176.014 99.6605 174.353 96.8877 1 0 0 0 0
174.597 101.039 174.47 97.0596 1 0 0 0 0
173.89 101.549 174.087 96.9582 1 0 0 0 0
172.572 102.476 173.764 97.4591 1 0 0 0 0
170.688 104.1 174.596 98.1298 1 0 0 0 0
171.708 103.001 175.905 94.3131 1 0 0 0 0
170.695 103.68 176.707 96.8094 1 0 0 0 0
169.229 105.18 175.808 96.4066 1 0 0 0 0
168.548 104.724 176.563 91.706 1 0 0 0 0
166.782 104.891 173.325 94.1512 1 0 0 0 0
165.543 107.151 172.233 96.4017 1 0 0 0 0
165.376 107.094 170.176 98.455 1 0 0 0 0
166.943 106.266 171.523 97.6063 1 0 0 0 0
168.561 107.121 171.411 96.7203 1 0 0 0 0
169.121 106.102 171.611 96.532 1 0 0 0 0
169.986 105.776 170.788 98.2215 1 0 0 0 0
169.436 106.342 168.991 101.67 1 0 0 0 0
168.931 107.598 169.846 104.033 1 0 0 0 0
166.747 109.421 170.295 104.967 1 0 0 0 0
167.071 109.167 171.01 104.929 1 0 0 0 0
165.751 110.745 169.7 105.589 1 0 0 0 0
167.248 110.355 168.184 107.858 1 0 0 0 0
167.804 110.127 167.962 109.159 1 0 0 0 0
165.547 111.864 164.344 111.766 1 0 0 0 0
164.068 113.977 159.201 118.387 1 0 0 0 0
163.092 115.716 159.04 119.901 1 0 0 0 0
162.442 116.561 159.945 119.332 1 0 0 0 0
162.343 116.472 161.723 118.42 1 0 0 0 0
158.971 119.605 162.364 117.208 1 0 0 0 0
158.65 118.241 163.02 118.488 1 0 0 0 0
157.42 119.886 161.676 121.135 1 0 0 0 0
158.232 120.069 159.932 121.218 1 0 0 0 0
158.319 121.622 159.738 122.872 1 0 0 0 0
159.008 122.617 161.303 123.294 1 0 0 0 0
159.573 123.505 160.386 124.383 1 0 0 0 0
159.998 123.663 161.289 125.052 1 0 0 0 0
160.752 123.798 160.243 126.899 1 0 0 0 0
161.625 124.516 160.464 127.713 1 0 0 0 0
162.112 124.439 161.271 128.233 1 0 0 0 0
162.742 124.5 161.908 128.279 1 0 0 0 0
162.955 125.159 162.503 128.04 1 0 0 0 0
163.51 125.434 163.147 127.674 1 0 0 0 0
164.7 125.121 163.795 128.044 1 0 0 0 0
165.062 125.02 164.168 128.438 1 0 0 0 0
165.981 124.669 165.093 128.049 1 0 0 0 0
169.284 122.911 165.342 128.104 1 0 0 0 0
168.753 123.885 163.532 130.701 1 0 0 0 0
167.083 125.572 161.996 132.303 1 0 0 0 0
166.549 123.475 160.313 133.118 1 0 0 0 0
165.876 122.148 161.351 132.354 1 0 0 0 0
163.818 122.935 162.085 130.712 1 0 0 0 0
163.929 122.383 164.091 127.656 1 0 0 0 0
165.883 121.711 163.777 128.327 1 0 0 0 0
164.271 123.668 163.757 128.921 1 0 0 0 0
164.299 125.247 164.882 129.712 1 0 0 0 0
164.181 125.07 164.863 128.664 1 0 0 0 0
164.26 124.501 163.87 126.667 1 0 0 0 0
163.605 124.008 163.034 126.768 1 0 0 0 0
179.43 117.5 165.017 127.965 1 0 0 0 0
178.188 118.211 177.189 117.729 1 0 0 0 0
179.225 116.931 177.884 115.47 1 0 0 0 0
179.364 118.183 179.394 113.454 1 0 0 0 0
178.875 118.059 180.053 112.168 1 0 0 0 0
178.594 117.369 178.94 110.871 1 0 0 0 0
180.002 118.855 176.442 111.819 1 0 0 0 0
179.583 119.296 177.09 109.224 1 0 0 0 0
180.005 118.903 177.705 106.676 1 0 0 0 0
179.928 119.586 177.844 106.987 1 0 0 0 0
177.539 121.278 176.47 105.601 1 0 0 0 0
179 119.917 175.85 105.366 1 0 0 0 0
179.563 119.06 173.112 106.357 1 0 0 0 0
179.49 122.221 171.018 103.694 1 0 0 0 0
179.207 120.095 175.381 101.689 1 0 0 0 0
179.538 120.974 170.326 103.784 1 0 0 0 0
179.119 121.872 171.121 101.001 1 0 0 0 0
178.997 122.078 173.549 99.299 1 0 0 0 0
179.727 121.511 173.249 99.7972 1 0 0 0 0
179.659 119.609 169.987 100.882 1 0 0 0 0
176.78 119.842 169.525 99.6086 1 0 0 0 0
176.697 118.375 169.888 99.0968 1 0 0 0 0
175.461 118.356 171.801 96.8383 1 0 0 0 0
175.777 118.258 173.466 95.9823 1 0 0 0 0
176.657 118.493 170.372 98.3005 1 0 0 0 0
178.494 119.543 169.555 97.6745 1 0 0 0 0
178.491 119.312 173.7 96.6007 1 0 0 0 0
179.695 120.153 171.659 98.7879 1 0 0 0 0
179.215 120.251 170.946 99.6261 1 0 0 0 0
178.945 119.513 173.906 101.258 1 0 0 0 0
178.694 121.31 175.749 100.377 1 0 0 0 0
178.612 120.477 178.35 101.49 1 0 0 0 0
178.773 119.791 178.745 101.862 1 0 0 0 0
179.308 119.677 179.896 103.801 1 0 0 0 0
179.484 118.877 176.911 106.332 1 0 0 0 0
179.327 120.449 176.399 107.227 1 0 0 0 0
179.447 118.927 177.908 107.313 1 0 0 0 0
179.868 119.041 179.223 107.786 1 0 0 0 0
178.761 118.42 179.508 107.597 1 0 0 0 0
179.559 119.407 179.55 109.276 1 0 0 0 0
179.23 118.621 176.891 111.597 1 0 0 0 0
179.28 117.712 179.693 111.495 1 0 0 0 0
179.986 119.155 179.677 111.548 1 0 0 0 0
179.818 119.338 179.529 112.911 1 0 0 0 0
178.667 117.164 178.159 116.173 1 0 0 0 0
179.511 116.767 179.56 116.86 1 0 0 0 0
177.169 116.824 179.113 116.595 1 0 0 0 0
176.167 115.704 177.056 117.057 1 0 0 0 0
177.925 116.373 176.515 117.158 1 0 0 0 0
179.704 115.87 175.901 117.342 1 0 0 0 0
179.819 115.365 174.884 116.942 1 0 0 0 0
179.59 115.196 174.623 117.26 1 0 0 0 0
179.145 111.705 174.551 119.022 1 0 0 0 0
177.067 108.971 176.007 120.839 1 0 0 0 0
178.511 108.529 176.535 120.74 1 0 0 0 0
179.816 107.651 175.612 120.517 1 0 0 0 0
179.608 106.67 173.976 119.662 1 0 0 0 0
178.04 104.671 175.472 120.742 1 0 0 0 0
178.294 103.609 176.376 120.909 1 0 0 0 0
179.696 102.916 176.061 120.727 1 0 0 0 0
178.444 102.22 176.071 121.23 1 0 0 0 0
179.888 100.379 176.854 121.443 1 0 0 0 0
179.573 97.3207 176.698 122.12 1 0 0 0 0
177.333 97.6371 176.095 121.896 1 0 0 0 0
174.223 98.5258 175.899 120.698 1 0 0 0 0
174.173 97.0193 177.382 121.439 1 0 0 0 0
172.435 96.6352 176.583 120.683 1 0 0 0 0
173.627 95.2801 177.072 120.336 1 0 0 0 0
172.112 93.4481 176.608 120.966 1 0 0 0 0
169.195 94.3107 175.522 119.994 1 0 0 0 0
167.337 93.863 177.44 120.855 1 0 0 0 0
164.923 93.7952 178.638 121.273 1 0 0 0 0
165.463 93.7154 177.612 119.97 1 0 0 0 0
164.61 94.3089 179.92 120.085 1 0 0 0 0
164.048 93.7906 178.864 120.676 1 0 0 0 0
163.88 94.3002 180.058 118.764 1 0 0 0 0
163.94 94.4796 179.801 117.313 1 0 0 0 0
164.872 95.0191 178.04 117.087 1 0 0 0 0
166.059 92.5546 176.729 118.47 1 0 0 0 0
166.553 92.7463 176.458 117.248 1 0 0 0 0
166.398 93.5964 175.294 115.984 1 0 0 0 0
166.782 93.901 178.098 112.972 1 0 0 0 0
167.104 93.1115 174.338 113.963 1 0 0 0 0
165.911 93.6398 173.63 113.112 1 0 0 0 0
165.171 94.8149 170.569 112.646 1 0 0 0 0
166.592 94.8047 175.123 109.106 1 0 0 0 0
168.005 93.8201 173.713 109.388 1 0 0 0 0
168.162 94.7195 173.618 107.993 1 0 0 0 0
167.409 96.3418 172.215 107.222 1 0 0 0 0
167.996 95.8645 170.767 107.01 1 0 0 0 0
168.204 95.4087 168.774 107.985 1 0 0 0 0
166.039 96.4143 169.033 106.92 1 0 0 0 0
164.775 96.5372 164.533 108.406 1 0 0 0 0
165.385 98.0287 164.389 106.037 1 0 0 0 0
165.476 98.2416 165.537 105.544 1 0 0 0 0
166.503 99.1771 164.398 106.89 1 0 0 0 0
166.526 99.4677 163.295 106.27 1 0 0 0 0
169.011 98.8078 162.561 106.087 1 0 0 0 0
169.636 99.835 162.863 104.873 1 0 0 0 0
169.356 101.038 160.514 105.007 1 0 0 0 0
168.853 102.394 160.912 105.852 1 0 0 0 0
166.829 103.944 157.63 110.403 1 0 0 0 0
168.191 104.597 157.67 109.104 1 0 0 0 0
171.196 105.336 156.341 109.642 1 0 0 0 0
172.568 104.687 159.423 109.4 1 0 0 0 0
175.402 104.38 161.11 110.79 1 0 0 0 0
176.463 105.727 162.736 112.822 1 0 0 0 0
174.408 106.565 164.711 111.88 1 0 0 0 0
175.676 107.088 162.728 115.081 1 0 0 0 0
174.046 108.555 163.08 114.84 1 0 0 0 0
174.142 108.781 164.927 115.046 1 0 0 0 0
175.341 109.395 165.294 116.776 1 0 0 0 0
175.263 108.537 168.23 117.025 1 0 0 0 0
175.656 107.727 171.62 116.675 1 0 0 0 0
175.111 107.757 172.165 119.217 1 0 0 0 0
175.437 108.299 172.726 118.398 1 0 0 0 0
175.084 107.632 172.125 120.823 1 0 0 0 0
173.164 108.032 174.192 121.164 1 0 0 0 0
174.202 107.807 175.189 120.784 1 0 0 0 0
175.25 108.498 175.461 121.139 1 0 0 0 0
176.473 109.408 178.196 119.257 1 0 0 0 0
177.084 110.37 177.269 119.513 1 0 0 0 0
178.193 110.925 178.067 119.551 1 0 0 0 0
178.263 112.144 177.446 119.247 1 0 0 0 0
177.899 113.769 178.404 117.146 1 0 0 0 0
177.787 115.541 178.856 115.745 1 0 0 0 0
179.098 115.957 180.015 113.633 1 0 0 0 0
179.04 117.498 179.489 111.783 1 0 0 0 0
179.099 117.791 179.535 109.612 1 0 0 0 0
179.97 117.735 177.543 107.128 1 0 0 0 0
178.737 120.217 178.339 106.565 1 0 0 0 0
176.736 121.761 179.678 103.864 1 0 0 0 0
176.949 122.577 178.431 102.874 1 0 0 0 0
178.786 124.058 179.98 99.7236 1 0 0 0 0
178.075 124.185 177.88 100.154 1 0 0 0 0
179.928 125.882 177.878 99.0762 1 0 0 0 0
177.807 128.913 173.709 99.8754 1 0 0 0 0
177.841 128.91 172.187 99.0202 1 0 0 0 0
178.012 130.824 173.159 98.2111 1 0 0 0 0
177.585 132.804 172.362 99.4903 1 0 0 0 0
176.499 133.377 171.656 99.5562 1 0 0 0 0
175.65 133.992 172.77 98.5671 1 0 0 0 0
175.104 133.219 170.673 100.695 1 0 0 0 0
172.175 132.333 171.143 99.6451 1 0 0 0 0
172.34 131.307 169.471 101.239 1 0 0 0 0
175.032 129.231 170.953 100.53 1 0 0 0 0
175.865 128.68 175.21 99.5114 1 0 0 0 0
174.746 126.118 171.106 102.111 1 0 0 0 0
178.015 123.679 173.958 100.274 1 0 0 0 0
179.754 123.067 170.451 103.601 1 0 0 0 0
179.63 119.987 172.347 103.145 1 0 0 0 0
179.324 117.893 176.341 101.549 1 0 0 0 0
179.985 115.996 173.032 103.757 1 0 0 0 0
177.087 115.879 173.538 102.779 1 0 0 0 0
176.632 113.784 172.732 103.853 1 0 0 0 0
176.097 112.491 174.092 102.686 1 0 0 0 0
175.775 111 171.212 104.551 1 0 0 0 0
172.316 109.944 171.722 104.453 1 0 0 0 0
169.829 108.954 172.737 104.473 1 0 0 0 0
177.977 104.505 175.077 103.271 1 0 0 0 0
174.612 104.864 171.537 105.63 1 0 0 0 0
176.154 103.684 171.737 104.043 1 0 0 0 0
178.811 101.252 175.736 103.249 1 0 0 0 0
178.098 99.626 172.908 105.354 1 0 0 0 0
176.95 99.5787 173.371 104.409 1 0 0 0 0
178.009 98.5542 172.551 104.682 1 0 0 0 0
177.759 97.9122 175.575 103.574 1 0 0 0 0
177.004 98.8536 173.511 104.192 1 0 0 0 0
177.488 98.4646 173.129 104.3 1 0 0 0 0
177.631 98.4668 174.23 103.516 1 0 0 0 0
176.789 98.3264 175.92 103.355 1 0 0 0 0
176.931 98.8904 172.488 104.645 1 0 0 0 0
176.806 99.0251 174.193 103.274 1 0 0 0 0
177.531 98.2017 172.228 104.919 1 0 0 0 0
176.81 98.8931 170.82 106.401 1 0 0 0 0
177.46 99.6494 170.528 105.955 1 0 0 0 0
177.608 99.7662 170.613 106.86 1 0 0 0 0
175.616 102.543 171.944 104.872 1 0 0 0 0
173.71 103.943 170.354 105.933 1 0 0 0 0
174.182 103.994 169.938 107.212 1 0 0 0 0
176.974 104.84 169.494 106.861 1 0 0 0 0
179.04 104.415 171.367 107.645 1 0 0 0 0
175.898 105.623 172.362 108.065 1 0 0 0 0
173.04 108.583 176.016 107.196 1 0 0 0 0
173.484 108.942 177.209 107.841 1 0 0 0 0
175.126 108.444 178.985 108.251 1 0 0 0 0
177.25 108.04 178.682 110.741 1 0 0 0 0
176.36 109.647 179.623 111.186 1 0 0 0 0
179.31 110.5 180.04 113.363 1 0 0 0 0
178.277 111.735 177.108 113.402 1 0 0 0 0
177.401 112.233 179.595 114.938 1 0 0 0 0
178.334 113.502 178.753 114.994 1 0 0 0 0
178.822 114.775 176.267 115.834 1 0 0 0 0
178.952 116.264 177.284 116.435 1 0 0 0 0
180.056 117.721 176.745 116.254 1 0 0 0 0
177.611 119.955 178.302 116.064 1 0 0 0 0
176.357 122.225 177.517 115.117 1 0 0 0 0
176.692 124.378 177.478 115.088 1 0 0 0 0
177.264 125.831 176.232 114.073 1 0 0 0 0
176.757 127.986 177.184 113.702 1 0 0 0 0
177.169 130.229 176.177 112.563 1 0 0 0 0
177.69 131.304 175.752 112.236 1 0 0 0 0
178.309 134.974 175.671 111.348 1 0 0 0 0
174.66 133.089 177.03 112.261 1 0 0 0 0
174.226 133.268 177.013 111.818 1 0 0 0 0
175.82 134.643 177.744 111.597 1 0 0 0 0
174.986 133.924 179.765 111.888 1 0 0 0 0
173.152 131.698 179.256 111.779 1 0 0 0 0
176.682 130.994 178.809 112.626 1 0 0 0 0
177.029 129.162 178.847 112.865 1 0 0 0 0
175.289 127.014 179.071 112.242 1 0 0 0 0
175.044 124.607 177.521 112.174 1 0 0 0 0
175.755 121.933 180.053 110.845 1 0 0 0 0
175.794 120.002 179.51 111.084 1 0 0 0 0
176.471 116.643 179.549 111.467 1 0 0 0 0
177.476 114.374 177.568 111.401 1 0 0 0 0
178.03 112.15 178.119 110.729 1 0 0 0 0
178.932 110.57 174.299 112.435 1 0 0 0 0
179.929 107.472 176.09 111.43 1 0 0 0 0
179.281 105.217 175.676 110.671 1 0 0 0 0
177.947 104.9 174.39 110.636 1 0 0 0 0
172.989 105.155 172.31 110.775 1 0 0 0 0
177.355 101.071 176.89 108.974 1 0 0 0 0
176.422 100.395 178.932 107.166 1 0 0 0 0
174.842 100.466 175.58 108.366 1 0 0 0 0
173.156 100.043 176.907 107.687 1 0 0 0 0
172.676 99.1888 175.619 108.584 1 0 0 0 0
171.377 99.372 176.86 108.626 1 0 0 0 0
169.779 99.4632 172.919 110.434 1 0 0 0 0
169.657 98.6922 172.562 111.581 1 0 0 0 0
169.972 98.6167 173.418 111.69 1 0 0 0 0
170.611 98.4476 175.583 112.261 1 0 0 0 0
171.734 98.8317 175.777 112.59 1 0 0 0 0
171.823 99.0163 176.81 112.275 1 0 0 0 0
173.626 99.4461 177.78 112.279 1 0 0 0 0
175.549 98.7951 177.224 113.031 1 0 0 0 0
177.478 99.0894 178.599 113.653 1 0 0 0 0
174.964 100.798 175.78 115.582 1 0 0 0 0
172.631 103.151 173.439 116.798 1 0 0 0 0
174.217 103.049 173.418 117.37 1 0 0 0 0
176.04 103.463 176.226 117.332 1 0 0 0 0
178.442 103.855 176.829 117.53 1 0 0 0 0
179.965 104.452 178.126 117.63 1 0 0 0 0
179.672 105.117 179.109 118.337 1 0 0 0 0
178.374 107.946 179.811 118.517 1 0 0 0 0
178.616 109.07 178.668 119.573 1 0 0 0 0
179.421 108.885 175.526 121.796 1 0 0 0 0
179.239 110.087 177.985 121.26 1 0 0 0 0
178.329 111.829 179.697 121.624 1 0 0 0 0
179.3 113.479 178.237 122.937 1 0 0 0 0
180.069 114.233 176.464 123.428 1 0 0 0 0
176.636 113.921 179.517 123.478 1 0 0 0 0
176.328 114.644 180.072 124.336 1 0 0 0 0
175.856 114.757 177.529 125.812 1 0 0 0 0
177.47 115.71 177.9 125.297 1 0 0 0 0
177.96 116.312 178.93 127.338 1 0 0 0 0
177.76 116.44 179.92 128.087 1 0 0 0 0
175.592 116.404 179.637 127.21 1 0 0 0 0
174.977 116.738 179.372 128.022 1 0 0 0 0
175.832 116.572 177.349 128.176 1 0 0 0 0
176.052 116.774 178.763 128.042 1 0 0 0 0
177.124 118.412 177.56 127.693 1 0 0 0 0
177.457 117.797 178.712 127.717 1 0 0 0 0
176.146 117.076 179.256 127.49 1 0 0 0 0
173.93 116.031 179.13 127.107 1 0 0 0 0
175.273 115.915 179.769 126.074 1 0 0 0 0
174.446 113.887 179.187 125.144 1 0 0 0 0
177.336 114.472 179.991 124.094 1 0 0 0 0
177.075 113.508 179.553 122.776 1 0 0 0 0
177.322 111.595 179.035 122.856 1 0 0 0 0
179.944 111.042 179.316 122.576 1 0 0 0 0
178.383 109.952 176.837 121.648 1 0 0 0 0
177.851 109.438 177.037 120.036 1 0 0 0 0
180.046 108.946 178.85 119.033 1 0 0 0 0
178.595 107.404 178.938 118.504 1 0 0 0 0
177.895 105.099 177.342 118.047 1 0 0 0 0
177.403 104.899 176.9 117.122 1 0 0 0 0
179.162 104.083 177.803 114.776 1 0 0 0 0
178.63 103.889 178.222 112.913 1 0 0 0 0
176.232 103.707 177.286 112.71 1 0 0 0 0
176.943 102.84 176.288 111.976 1 0 0 0 0
176.954 102.315 172.964 111.645 1 0 0 0 0
179.63 100.151 177.789 108.704 1 0 0 0 0
178.923 99.9816 177.419 107.242 1 0 0 0 0
175.532 99.7963 176.761 106.943 1 0 0 0 0
177.096 99.2098 174.302 107.487 1 0 0 0 0
178.528 98.1901 173.299 105.395 1 0 0 0 0
177.203 98.0205 178.118 102.328 1 0 0 0 0
178.643 97.0393 177.775 100.822 1 0 0 0 0
178.172 96.8754 176.709 100.672 1 0 0 0 0
179.688 95.5845 175.307 101.109 1 0 0 0 0
178.557 95.6589 173.97 100.6 1 0 0 0 0
176.83 95.7465 172.2 100.383 1 0 0 0 0
175.742 97.1973 172.312 98.9209 1 0 0 0 0
175.498 96.3478 172.865 99.099 1 0 0 0 0
175.289 96.2929 172.383 99.6005 1 0 0 0 0
175.558 96.913 172.474 99.3806 1 0 0 0 0
175.396 96.9205 172.818 99.3719 1 0 0 0 0
176.755 97.5814 173.417 99.6116 1 0 0 0 0
177.77 98.4081 174.887 99.0114 1 0 0 0 0
178.023 98.911 176.306 99.0179 1 0 0 0 0
179.534 99.9028 172.114 101.838 1 0 0 0 0
175.846 102.032 172.561 103.186 1 0 0 0 0
175.518 104.306 171.996 104.397 1 0 0 0 0
179.148 103.483 173.76 104.91 1 0 0 0 0
173.856 107.43 172.02 107.198 1 0 0 0 0
176.498 108.044 172.969 108.211 1 0 0 0 0
178.238 110.327 172.769 109.323 1 0 0 0 0
178.514 111.759 174.853 109.571 1 0 0 0 0
177.855 113.588 173.869 111.865 1 0 0 0 0
178.24 116.541 174.836 111.332 1 0 0 0 0
179.382 117.264 175.867 112.495 1 0 0 0 0
178.258 117.196 175.918 114.018 1 0 0 0 0
177.959 117.903 177.643 113.987 1 0 0 0 0
175.025 118.997 176.913 114.716 1 0 0 0 0
175.035 119.328 176.03 116.274 1 0 0 0 0
174.455 119.632 178.005 115.2 1 0 0 0 0
175.881 121.551 179.249 115.18 1 0 0 0 0
174.483 119.82 177.432 116.154 1 0 0 0 0
174.866 119.895 178.43 115.841 1 0 0 0 0
176.029 120.415 176.64 115.934 1 0 0 0 0
175.351 118.032 175.993 115.583 1 0 0 0 0
176.384 118.534 176.041 114.879 1 0 0 0 0
175.537 116.769 177.604 112.795 1 0 0 0 0
179.593 116.671 174.897 113.207 1 0 0 0 0
178.3 114.121 176.756 111.085 1 0 0 0 0
177.098 112.253 173.758 111.833 1 0 0 0 0
177.786 111.552 172.108 111.321 1 0 0 0 0
179.459 109.366 170.254 111.609 1 0 0 0 0
175.248 109.014 175.636 107.828 1 0 0 0 0
176.318 108.016 171.997 107.478 1 0 0 0 0
178.014 104.801 170.18 107.01 1 0 0 0 0
175.169 105.156 169.395 106.692 1 0 0 0 0
175.567 103.387 171.522 104.049 1 0 0 0 0
175.071 103.167 169.098 104.454 1 0 0 0 0
176.83 101.479 170.75 101.455 1 0 0 0 0
175.753 100.558 169.297 101.535 1 0 0 0 0
175.062 100.982 167.116 102.438 1 0 0 0 0
174.803 100.241 169.17 101.161 1 0 0 0 0
173.646 99.8016 168.775 101.112 1 0 0 0 0
173.424 100.046 168.061 100.781 1 0 0 0 0
175.473 100.656 166.494 102.3 1 0 0 0 0
174.094 101.615 167.78 101.428 1 0 0 0 0
176.044 101.17 168.364 101.491 1 0 0 0 0
175.595 102.556 167.592 103.644 1 0 0 0 0
174.268 103.739 169.725 102.926 1 0 0 0 0
174.091 104.409 168.475 105.128 1 0 0 0 0
177.285 105.14 167.261 105.745 1 0 0 0 0
177.485 106.272 168.297 106.998 1 0 0 0 0
175.95 108.676 170.423 106.801 1 0 0 0 0
173.84 111.367 170.335 107.988 1 0 0 0 0
178.481 110.362 170.028 109.035 1 0 0 0 0
177.893 110.438 169.64 111.344 1 0 0 0 0
177.96 112.006 171.802 110.675 1 0 0 0 0
178.101 114.04 172.885 111.573 1 0 0 0 0
179.828 115.096 171.011 113.671 1 0 0 0 0
177.249 114.261 172.441 114.26 1 0 0 0 0
177.671 116.18 172.748 114.02 1 0 0 0 0
175.115 116.668 172.394 114.993 1 0 0 0 0
174.049 116.166 172.936 115.253 1 0 0 0 0
173.375 115.615 174.859 114.724 1 0 0 0 0
174.093 116.576 173.473 115.375 1 0 0 0 0
175.933 115.269 174.416 114.586 1 0 0 0 0
176.999 115.3 174.924 114.124 1 0 0 0 0
175.629 114.414 177.086 111.928 1 0 0 0 0
175.759 113.06 175.442 112.128 1 0 0 0 0
178.225 112.887 176.333 110.125 1 0 0 0 0
179.065 110.735 174.174 111.274 1 0 0 0 0
178.684 109.9 172.784 111.232 1 0 0 0 0
178.174 109.525 172.092 109.308 1 0 0 0 0
177.876 107.472 170.3 110.245 1 0 0 0 0
176.937 106.024 171.867 108.203 1 0 0 0 0
175.656 104.315 170.612 108.211 1 0 0 0 0
177.044 103.412 173.835 105.755 1 0 0 0 0
176.21 101.582 170.217 107.269 1 0 0 0 0
174.471 101.372 170.464 105.844 1 0 0 0 0
172.259 101.268 171.992 104.052 1 0 0 0 0
170.182 102.569 170.424 103.959 1 0 0 0 0
171.835 100.667 171.491 102.369 1 0 0 0 0
171.904 100.493 172.743 101.609 1 0 0 0 0
171.491 100.38 168.527 103.415 1 0 0 0 0
169.959 101.815 170.926 100.546 1 0 0 0 0
169.633 100.742 170.436 101.606 1 0 0 0 0
170.606 100.515 171.342 100.998 1 0 0 0 0
171.265 101.666 170.146 100.699 1 0 0 0 0
170.313 103.281 166.4 101.567 1 0 0 0 0
170.045 101.891 166.769 103.227 1 0 0 0 0
170.825 101.191 166.739 104.362 1 0 0 0 0
168.551 103.708 168.147 103.432 1 0 0 0 0
169.87 104.625 164.949 106.642 1 0 0 0 0
169.4 104.674 163.927 107.433 1 0 0 0 0
171.472 105.625 165.779 107.751 1 0 0 0 0
171.856 105.374 164.127 110.696 1 0 0 0 0
172.674 107.889 166.516 108.844 1 0 0 0 0
168.413 110.335 168.627 109.545 1 0 0 0 0
168.982 110.382 165.495 113.109 1 0 0 0 0
170.897 112.625 167.694 111.417 1 0 0 0 0
173.8 111.926 164.894 115.02 1 0 0 0 0
176.775 111.258 166.973 114.766 1 0 0 0 0
174.948 113.072 166.823 116.759 1 0 0 0 0
175.467 115.479 170.954 114.386 1 0 0 0 0
176.273 116.72 169.608 116.91 1 0 0 0 0
178.565 116.003 168.27 118.31 1 0 0 0 0
178.651 117.388 171.187 119.481 1 0 0 0 0
178.16 119.627 171.071 119.521 1 0 0 0 0
178.742 119.017 171.577 121.557 1 0 0 0 0
179.321 121.533 173.543 120.305 1 0 0 0 0
